Time	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft
c	c	c	c	c	c	c	c	c	c	c	c	c
m												
46.00000000	165.654552435072	137.835076543482	96.3557175879577	174.352073654185	176.194686000966	141.398197285775	144.090605696984	97.3061835979677	124.252145373680	175.936972081645	129.813107166342	162.443006226739
46.03333000	165.641575491600	137.849483771159	96.2819930898244	174.297001590350	176.078101021702	141.338430843494	144.041699794309	97.2323212582732	124.294892968127	175.946652724778	129.818568418864	162.515738536620
46.06667000	165.626929121294	137.840960980305	97.2144531464546	175.314290970365	176.043373388489	141.347671561854	145.249483085184	97.0915169683003	124.511304237492	175.912721988144	129.877657069897	162.717195350924
46.10000000	165.583157456592	137.865312327707	97.2325791503319	175.119628772817	176.232424448934	141.296281859408	144.977414209295	96.7884459122651	124.552905858634	175.965442703747	129.944072827832	162.818576226036
46.13334000	165.523062547556	137.890261454138	96.9245243172045	174.907742355192	176.310512775025	141.295644292479	144.756252882777	97.0861800673728	124.481077872683	175.932220145078	129.975999719725	162.741905153028
46.16667000	165.733313139514	137.872533144047	96.9064959283597	174.862403475555	176.328211677677	141.277033253019	144.704828614568	97.0491957712384	124.717576361516	175.708252018815	130.111644603031	162.734049568530
46.20000000	166.001339953643	137.890574481475	96.4284141615244	174.990584831310	176.326958333385	141.003392265893	145.220210754810	96.5586709635411	125.699761787116	175.642799440211	130.236727755106	163.387601369877
46.23333000	166.307370122200	137.821518701100	87.7224085583659	175.216608377669	176.261660117039	140.417216940295	145.686184070628	95.8565757081114	126.768797222087	175.640537007482	130.402935561979	164.250648791556
46.26667000	166.772297180994	137.783814170161	90.5738711791826	175.811374918273	176.478279218293	140.202447161116	148.124010978694	95.8977226019215	127.267511317454	175.652179679417	130.393145289952	164.627541607971
46.30000000	167.041713851361	137.853125318822	91.2735035864441	175.334826747418	176.616190784487	140.192582400969	149.487242673456	95.8974295293061	128.168915048017	176.017017342768	130.314775768833	165.270023330385
46.33333000	167.216350137937	137.812587229930	91.8101715727566	174.798114976118	176.636031627594	139.599322966020	150.917233119457	94.8903832374996	128.597972961018	176.157366935671	130.390527991926	165.251536028372
46.36666000	167.837622138493	137.713251885966	104.027489368806	165.987555238363	176.600743101224	139.241940590999	162.307767207229	89.5522573796525	136.837742452960	176.232871435518	130.515006416250	171.604391271526
46.40000000	167.989817629597	137.675387498498	101.636778981698	166.394937368951	176.690423457566	138.637429949638	161.752219080983	94.3268393681980	137.356863943250	176.269730725878	130.728422912835	171.899054989065
46.43333000	168.448223836735	137.623458039122	100.354175030479	166.244472371366	176.796176634868	138.054604397319	161.655358500385	96.9838778849096	137.473378147983	176.627006702367	130.743413844196	172.056398763716
46.46667000	168.603877065216	137.643183073101	102.030565286758	162.282239856200	177.042747345075	137.555942033069	165.338856470834	96.1178518361800	137.428587756200	177.026988940337	130.873111384244	172.140572173169
46.50000000	169.521093179719	137.699170549789	104.409046000755	159.280836567992	177.233489099170	137.474742228701	167.977011956559	91.7851558882096	137.747521922058	176.842228025318	131.675308034811	172.621594499156
46.53333000	169.990502833374	137.657102568077	104.705644103986	157.926369788471	177.344805344964	136.848839225833	169.094772618622	93.6014549215683	141.092148773566	177.038165196465	131.702179342556	174.414305855541
46.56667000	170.406644734916	137.611246893236	107.834024783742	154.123671264742	177.483615087147	136.082817634358	172.831542376208	93.0050959375329	142.596404073836	177.215996272212	131.863337461688	175.006646438870
46.60000000	171.204810689053	137.662439246841	109.199611132799	153.518180253898	177.589928154888	135.736407999650	173.206347397063	93.4820170936739	143.078407221701	177.444957025654	131.904757952996	174.975185977457
46.63334000	171.729055835645	137.700317791452	109.799696378085	152.658574348496	177.706256106205	135.641181467058	173.492992116156	93.4969760641337	143.594206803794	177.553799673094	132.020898043639	174.795828711896
46.66667000	171.960872023790	137.787051294104	95.5968302334492	151.867140421688	177.880979627778	135.023775111222	173.737846209912	94.2235267818386	143.244845776300	177.539227975773	132.266244827719	175.102569133740
46.70000000	172.406128546782	137.825132244849	96.5420689784909	150.723740285375	178.123461658105	134.697571950644	173.978773935545	94.9183583229330	142.914726177681	178.006854204636	132.368476072254	175.076474089810
46.73333000	173.199554731591	137.888061167260	97.5485190802885	149.562300425943	178.456541744631	134.177463714448	174.217810033468	95.1805618826951	143.333834957179	177.957962111512	132.644702494808	175.263541553147
46.76667000	174.287615151179	137.926157382124	97.7993650134519	147.729867380858	178.697403143851	133.744674395691	174.700293572502	95.5427826148486	143.300199469838	177.902294243606	132.851414465606	175.458029102655
46.80000000	174.901682290218	137.986977735319	100.314056982270	145.307978539959	179.010510908186	133.540441544727	175.187759293671	91.1389032077598	147.751709471207	177.792495906469	132.915332130448	174.044925202733
46.83333000	175.581021746800	138.051190061888	102.001989360801	143.647293060115	179.136703273741	133.001724005939	175.095819495383	89.8732131916609	149.449796955109	177.848869294038	133.104430820941	172.066862090540
46.86666000	175.891283451276	138.114164143971	99.1670286318024	142.634795370918	179.208435307295	132.884033152668	174.684809708497	93.2438084855748	149.302878147076	177.867407817136	133.232253083115	172.588169264564
46.90000000	176.148489633336	138.157539443438	103.620768536734	141.998374509263	179.266922337750	132.801592515748	174.673355786931	92.8086503551134	149.682577741320	177.900841739076	133.249878843996	171.720936550163
46.93333000	176.314775478315	138.206119847709	99.7708659073142	141.862872192606	179.249123409403	132.735706563457	174.654770764463	92.7431103954118	150.399135695883	177.760457168683	133.351645236905	171.237457749173
46.96667000	176.349975597850	138.243275982068	99.8830228497550	141.860837639564	179.281182527177	132.677726388806	174.642182991128	93.0287044680104	150.142819654977	177.696382695762	133.421681365961	171.386308866856
47.00000000	176.225235114943	138.273553537024	100.075591643752	141.982895170972	179.404657410496	132.685799910716	174.781392303984	93.2764068588941	150.413015987993	177.791634415136	133.429901790586	171.361998036634
47.03333000	176.153596297923	138.316693843005	100.388933426202	141.680084406076	179.369321571380	132.670207677388	174.925038751868	94.2391179075646	149.699318323187	177.748089311490	133.557616778935	171.613424924695
47.06667000	176.189583731399	138.373345741706	100.382978538414	141.348262590890	179.443435735397	132.694563224122	174.820793017887	94.5872986983768	149.425919133847	177.710764143891	133.725135032913	171.873681871020
47.10000000	176.239481380492	138.408323620328	100.437767839960	141.141273427257	179.396358737681	132.705198876160	174.537273309182	94.5362344689995	149.688131951577	177.710374516806	133.774259612648	172.007065504958
47.13334000	176.251147727435	138.451930800618	100.483039481573	141.064756513291	179.335719206014	132.662083202556	174.573256381258	94.5826146170700	149.170575014847	177.835692346972	133.772003816977	172.282695628155
47.16667000	176.181652184769	138.452306715418	100.745527099192	140.835784404146	179.300321847374	132.675747873459	174.334624505410	94.4735974221156	149.420119330270	177.851987771057	133.749225057197	172.346448315865
47.20000000	176.185219240080	138.459694338195	100.716601830458	140.735494772437	179.180452328347	132.623950424748	174.205311918296	94.3511963046934	149.528632560077	177.890942437075	133.761999522557	172.410295370104
47.23333000	176.223101048054	138.468873212942	100.770525046453	140.667689766322	179.183240119638	132.524474003331	174.190743949873	94.5770699769254	149.182015201765	177.960225713478	133.946717858205	172.700159027904
47.26667000	176.235959896866	138.506577447241	101.002267603612	140.404941373725	179.130972993342	132.532750865824	174.100151848148	94.6442042114530	148.905298569655	177.778443094780	134.336191523242	172.812171688526
47.30000000	176.302170008192	138.523387912790	101.393426310566	140.046990087459	179.125043088001	132.506194906449	174.226222576701	94.7942652920124	148.324068564944	177.726135099833	134.450445505700	172.876731157104
47.33333000	176.364452423746	138.535427917651	101.489698658750	139.704648935325	179.095325445231	132.536607748934	174.187339389661	94.9542898948887	148.007894870818	177.574119600455	134.707190463092	172.950413736006
47.36666000	176.332785044434	138.513213807729	101.383121826805	139.660999789059	179.062932236372	132.244713733355	174.206775280382	95.0359357939499	147.702115269382	177.397413497848	134.883700652185	173.062831559460
47.40000000	176.437130589693	138.497021519845	101.383909819172	139.651289606823	179.105091117713	131.860217344454	174.158885585455	95.1106844864003	147.740814165114	177.382989175268	135.126468592120	173.183513290495
47.43333000	176.499344199869	138.446246916868	101.411256335531	139.704076892519	179.142078862610	131.326382260452	174.152622978042	95.1873005316773	147.796782935070	177.207188467259	135.423769776058	173.363903176678
47.46667000	176.332434986752	138.470897937138	101.368944853072	139.697829407782	179.140813374415	131.418252999816	174.173988701793	95.1610964583579	147.766369126288	177.331970955147	135.439872245409	173.530384200101
47.50000000	176.551573738603	138.455931170502	101.418992442089	139.745574094802	179.086809423071	131.355846645225	174.188029775062	95.1585526400995	147.611277785991	177.408760955397	135.528481791668	173.688674267477
47.53333000	176.440695534221	138.457134356489	101.436379135399	139.770372245469	179.086736121088	131.362741229683	174.151608718324	95.1251212047410	147.619416135528	177.519923351995	135.657434139124	173.886684801368
47.56667000	176.370933511197	138.434971792856	101.418335837573	139.866661158592	179.086763708496	131.287500928645	174.271079204789	96.0982032634659	147.456320200642	177.458732750571	135.832656437922	173.995464025567
47.60000000	176.448726903047	138.423100589622	101.415193642226	139.943087060423	179.088454662267	131.316686221772	174.216698976121	96.3854863207715	147.766032755331	177.636034012460	135.765310734497	174.261706155627
47.63334000	176.411437773238	138.423875435119	101.388261630154	140.041211499291	179.101891645428	131.299870029942	174.297025415536	96.6880703190161	147.662462823610	177.699627599923	135.818305634161	174.456115279015
47.66667000	176.368082212256	138.403521437864	101.627843481627	139.990708168997	179.063514736360	131.236060818486	174.257245136076	96.8212489512143	147.677617755561	177.717214659758	135.897281272638	174.650748482485
47.70000000	176.356971863071	138.422420651043	101.828807846252	139.978394719795	179.091009850413	131.313744422389	174.221452325829	96.8706080011353	147.771859455588	177.685905331688	135.861885574816	174.727376838434
47.73333000	176.352079549645	138.420664321768	101.928511319000	140.021549729535	179.038239431746	131.371057497474	174.281419030481	96.9516764452447	147.738002265518	177.682354590495	135.892182587196	175.020261177205
47.76667000	176.337943215547	138.412285612436	102.003565858244	140.015768242532	179.018993390351	131.435136884977	174.084609903733	96.7049558461809	148.617829753729	177.715368902443	135.750662435810	174.818798680335
47.80000000	176.296799784231	138.410188869141	102.154247003543	139.989432157586	179.053863456998	131.448233341102	174.074268933560	96.9667255703881	147.540755040042	177.723314330698	135.750700138431	176.455498031612
47.83333000	176.283500655066	138.407129145912	102.254329126342	139.944778370948	179.065490568418	131.486588887341	173.925594169077	100.052866424083	143.095937432718	177.677174998301	135.688177011455	178.097298271963
47.86666000	176.302404765160	138.406731462857	102.386370993579	139.965435801495	179.106043004006	131.526224851361	173.906476054682	100.271198972382	142.780561513030	177.665890035695	135.635683662393	177.693745897389
47.90000000	176.372143481350	138.387976914268	102.470410741749	139.942298796541	179.116481349561	131.590041106262	173.815315837648	98.8543654792054	146.051857966178	177.673696318572	135.614557012852	179.057712032328
47.93333000	176.309103817913	138.335539515590	102.435887140075	139.965469090598	179.046622049596	131.673516589721	173.763169809462	98.1742270674257	147.386107886767	177.702700944735	135.677538610724	177.897935312082
47.96667000	176.287078012785	138.326215903276	102.303247583449	140.100446112917	179.023796782833	131.722865386567	173.820200061855	100.333997762965	144.162426041748	177.726480764894	135.657306693202	178.546368668009
48.00000000	176.239159719634	138.310671511197	102.285184252739	140.239217522490	179.033072044193	131.792766200194	173.928737087230	100.486865057494	143.841409433028	177.713660369391	135.547721312427	178.190095447363
48.03333000	176.250215151948	138.270959566362	102.297059626465	140.290928881954	179.016336624862	131.832301265254	173.949460845478	100.572286014193	144.180487119490	177.843858097982	135.585869703800	178.418492488818
48.06667000	176.278261006859	138.280901607818	102.236667076660	140.462071568052	179.019860758381	131.888499362003	174.041461270351	100.619347488576	144.036439272137	177.870177596779	135.489175119739	178.214199279115
48.10000000	176.074818587941	138.271000257228	102.131591488930	140.536695640204	179.031803860423	131.946356604750	174.093826493735	100.696427284858	144.092415757965	177.890351892451	135.330984394073	178.186967398876
48.13334000	176.052593795037	138.277339516731	102.020163567647	140.723959984136	179.025892498676	132.027876400028	174.176334790326	99.9320831600796	145.527268837073	177.894045372947	135.307193513827	179.036195686459
48.16667000	176.036942727849	138.285466761774	102.000485247624	140.898112637849	179.022804801146	132.058330059384	174.298652446356	100.535690011893	144.798395438285	177.838138860965	135.294457321875	178.533081103394
48.20000000	175.992765984401	138.299279507660	101.954773938771	140.974694511491	179.030269870975	132.072375019813	174.414840253725	101.037455932194	144.166294982251	177.859627130064	135.241834633873	178.186258429714
48.23333000	175.856692210708	138.302019478781	101.936257790462	141.040218596662	179.004895870972	132.104514350788	174.481930382828	101.491143813791	143.776974255266	177.962608047283	135.193833881121	177.829037614761
48.26667000	175.759459834187	138.302008747567	101.928158772833	141.073097728805	179.018240664976	132.088273077349	174.528162406187	101.719335757377	143.520240014553	178.084353866971	135.056817433799	177.619680094848
48.30000000	175.711535029615	138.304852806173	101.894956460707	141.172298060204	179.052248740349	132.118382333341	174.584491334295	100.859364105505	144.957048030536	178.066716191149	135.030188159800	178.839784486678
48.33333000	176.023847168540	138.263122292870	101.919121747561	141.258725565818	179.059142560769	132.130404608065	174.560191357910	101.515025237559	144.091257100879	178.105493923194	134.972309072736	178.143108217235
48.36666000	175.951959037034	138.272023572524	101.935424384168	141.285551218295	179.074231731854	132.131498546407	174.611671291317	101.917993358351	143.638542857123	178.113821384484	134.952594393659	177.850544365069
48.40000000	175.985150183266	138.271602549365	102.036962493186	141.287379731571	179.111432631118	132.128287209746	174.603610598678	102.468256492052	142.904670019905	178.137138655084	134.946476138831	177.202333498888
48.43333000	175.963552632015	138.261863723133	102.127263219387	141.155022713304	179.200606285676	132.204412333564	174.395887450771	102.422536422492	143.148219378799	178.184138481434	134.781514498905	177.296761933861
48.46667000	175.844645268848	138.262288707419	102.206622868980	141.047680473873	179.197023786974	132.196730238793	174.274638202024	102.532067277252	143.009956551719	178.146825905031	134.771487661880	177.207885499342
48.50000000	175.852336330535	138.252138333152	102.451165758482	140.852892347556	179.145607637051	132.238167957192	173.885454606500	102.956846999569	142.601047232562	178.078352337054	134.756851281197	176.772996063383
48.53333000	175.919363688515	138.263834661787	102.532388205569	140.701695997747	179.179160961950	132.224106840893	173.685963742688	103.375710049673	141.731869030524	178.133365721472	134.726631311324	176.002502832349
48.56667000	175.919847752483	138.257416325270	102.635953371534	140.422987793412	179.162928539717	132.252196871607	173.209772541086	103.837481383429	140.970733911561	178.147072069948	134.734646669192	175.216193487583
48.60000000	176.074311143785	138.222673677009	102.872249663168	140.243642734609	179.144276030503	132.330038531402	172.674001890291	103.631530470315	141.045771798676	178.233423573029	134.704239595571	175.213844860987
48.63334000	176.224941972063	138.207586455980	102.573691036388	139.723915866849	179.140674175984	132.391128056706	171.692532256023	103.716777791786	140.667118483245	178.272785019816	134.593258574744	174.703971693328
48.66667000	175.979231540028	138.187144030350	102.938529549119	138.953404416829	179.146110433284	132.495664235883	170.689798226475	97.8895412217842	140.393273052329	178.381520339286	134.499082972510	174.221237796345
48.70000000	175.790061328339	138.096031148366	103.489622804429	138.023572124153	179.228411472047	132.611757791217	169.478896231140	98.3811550793356	139.878488056573	178.499374448767	134.410337729331	173.381687871521
48.73333000	175.764409718880	138.056859039440	104.672662666036	136.727186657503	179.282636066056	132.665635986013	168.211124199435	98.8983988931005	139.514441178589	178.569653178214	134.369785137625	172.719413891523
48.76667000	175.594322470749	138.024579162423	105.062871684407	136.364914947721	179.195231990210	132.702415051280	167.730240804514	99.4398299631531	139.364488916340	178.567520744490	134.378737656799	172.365261340522
48.80000000	175.750491110303	137.876594962585	106.005038802470	135.925020081740	179.174815718837	132.850257291825	167.083833747896	100.461843002837	138.542968897813	178.542628732399	134.421205197875	171.271469087147
48.83333000	175.814545529914	137.763811365065	106.708491415767	135.587816351263	179.225956744608	132.598124771282	166.627556428185	100.885957353275	138.142438288933	178.931408860368	134.542315674255	170.724795783922
48.86666000	175.926480339651	137.747161698458	106.828337326270	135.176008096294	179.210249058599	132.644468918167	166.204440293432	100.984723839227	138.310473227146	179.012899456936	134.439370026225	170.786115374547
48.90000000	175.800426233246	137.717956353810	106.733286673712	135.228172298298	179.237959069311	132.738898706004	166.065423677130	100.836361906708	138.831691718809	178.944570935969	134.425825933330	171.125977409258
48.93333000	175.642701945558	137.724344821028	106.723650265581	135.228205448601	179.212325761253	132.746384021152	166.038721022612	100.980704880783	138.822722463798	178.974588356983	134.358632967583	171.079920802785
48.96667000	175.580267188732	137.724856529321	106.770197798720	135.269046269816	179.091943813696	132.778892479486	166.040821919702	101.012408476109	138.939934359372	178.962337023153	134.263633052019	171.153113554210
49.00000000	175.549393588568	137.709399363075	106.791531463943	135.352341428265	179.109839480007	132.803889842891	165.996573374036	100.942982360430	139.221704331238	178.998104311581	134.231466708272	171.358786052408
49.03333000	175.520557297422	137.714366930565	106.780730666394	135.318606627960	179.130046504305	132.849777476644	165.969196585641	100.921577529505	139.253864001676	179.032984410489	134.179474282186	171.373292691744
49.06667000	175.634386479056	137.688930218848	106.835754164477	135.323909700636	179.045244963368	132.915222209457	165.963259230769	101.079738678964	139.294873231674	179.061834540283	134.116447556481	171.362207168237
49.10000000	175.546910658861	137.706506524425	106.834637977102	135.251999088733	179.151547696641	132.981924297496	165.910406656936	101.289926379820	139.363172762485	179.114891134427	134.077520188225	171.406286526659
49.13334000	175.679068056712	137.679088278813	106.714215691452	135.430670916224	179.218401748400	133.024169300965	165.906184925349	101.339154615324	139.513202856762	179.087605707420	134.054135913167	171.492513810386
49.16667000	175.701037544331	137.676913728558	106.708168807421	135.469503952663	179.317574770985	133.011000764256	165.896293310708	101.580555443001	139.625881404629	179.065607872650	134.051608390558	171.567290263631
49.20000000	175.721414014652	137.675188802601	106.688762038212	135.501604887004	179.335724893745	133.011093708970	165.914391828873	101.524434000703	139.657792122233	179.068515363897	134.028445435432	171.589502241045
49.23333000	175.660811718679	137.680133414812	106.702132258249	135.545382354067	179.350805757295	133.013677770482	165.898517758077	101.436046861610	139.744492183759	179.096117821810	133.977071617537	171.662397666738
49.26667000	175.633129843044	137.681272810960	106.662025401237	135.584411157121	179.465988885681	133.010639870613	165.898208195103	101.158485550234	139.882862979196	179.330199828726	133.906657990772	171.761996138440
49.30000000	175.824135460410	137.640831917333	106.699427381389	135.805616595756	179.560126046635	133.009668601122	165.905593215100	101.023418411506	139.985584418412	179.284107305994	133.935652070192	171.803315870001
49.33333000	175.871344020071	137.644995422751	106.705355815224	135.865736512087	179.476509667601	133.033746896176	165.937525976953	100.774167738501	140.172091570183	179.288633594431	133.949135992748	171.953325775332
49.36666000	175.888700272522	137.640954170699	106.770693197358	135.905550190993	179.501754624749	133.038696895803	165.939819938736	100.488415891775	140.383762903398	179.145239595662	134.017875554647	172.129995657451
49.40000000	175.958146538783	137.632805095938	106.888604876429	135.938145351721	179.504923705135	133.025869514875	165.961400914728	100.436597153945	140.551187681069	179.177869525833	134.017367718336	172.235575081034
49.43333000	175.960699804989	137.614421074320	107.016441923692	136.017647135042	179.469168836638	133.038754041230	165.976875121192	100.350458735121	140.663376921270	179.223153995831	133.981382523835	172.290475001921
49.46667000	175.974741617512	137.619830372990	107.208341803570	135.952698485419	179.467965518882	133.068705379364	165.910878822049	100.366571946226	140.773977800737	179.223592611771	133.979315822826	172.404337721598
49.50000000	176.078419617298	137.623730679030	107.386706672787	135.787868447956	179.464516235542	133.096746464324	165.792205775570	100.295980415756	140.967772830725	179.290594226681	133.923868116465	172.553561312061
49.53333000	176.101229398895	137.624337587821	107.509038286274	135.735661944756	179.434716288715	133.098845227182	165.767461642508	100.235815109974	141.167318949783	179.269998642521	133.910531115507	172.696341479564
49.56667000	176.141797845637	137.615126050676	107.173397589052	135.790045508435	179.450117077922	133.087601753545	165.725642214204	100.198074971381	141.273109968562	179.418032543547	133.859180906531	172.807284850220
49.60000000	176.168449734451	137.601496330123	107.345113856189	135.836893015902	179.489056060290	133.080429546989	165.725571550358	100.226571897115	141.339682731889	179.440018405795	133.856769101637	172.794482082936
49.63334000	176.204464937776	137.604510353658	107.575368058590	135.735679261175	179.464185548147	133.074997181331	165.669097117540	100.346730203709	141.278199876602	179.408391739397	133.884904957222	172.689529637674
49.66667000	176.296970242127	137.597009651203	107.768602093118	135.564535369026	179.517760947435	133.009310953233	165.550644977614	100.343912261401	141.335580042633	179.284747679652	133.996342219042	172.660102619994
49.70000000	176.337394089243	137.603853432695	107.985545460825	135.511944495051	179.442654248172	133.031473589138	165.505767078169	100.246416332494	141.465202464177	179.282095234603	134.003691816546	172.703174891278
49.73333000	176.320220757726	137.593201693159	108.460030293962	135.578732260836	179.471750689303	133.019379408164	165.487552828271	101.268274364839	141.480826418363	179.296242492985	134.008094577196	172.601380298201
49.76667000	176.265735960345	137.596224818386	109.555645910930	135.493324388938	179.268945087913	133.031812493852	165.412049273872	102.117514251851	141.437969993545	179.389645105499	133.987888907454	172.551684792397
49.80000000	176.262215181883	137.605326770986	112.510038377419	135.403639318093	179.272244433169	133.024698947175	165.352446886962	103.412505300717	141.506509610004	179.357823313011	134.011520363219	172.639682563936
49.83333000	176.210927281600	137.626992145125	116.455800623456	135.383922166294	179.251090217920	133.055015010480	165.342204771039	105.214881796596	141.468614225553	179.383561657222	134.002317882609	172.691540415506
49.86666000	176.231803074500	137.625633016940	119.934728390827	136.628097774177	179.289800901262	133.039709015271	166.132416477698	108.171444163069	141.505910525142	179.379893759916	134.001375007996	172.685590973771
49.90000000	176.321033304337	137.629299045424	124.504617974107	137.186364742146	179.234006411746	133.056455883248	166.519532677256	112.241413774841	141.494119663777	179.388496687861	134.028236693606	172.566416868358
49.93333000	176.345912185310	137.611265345521	129.098975626374	138.038667800563	179.112401423702	133.073169339284	167.190649556955	115.477557732515	141.446897615088	179.332130460462	134.020386604470	172.308874012064
49.96667000	176.163155067447	137.606614082252	133.733841914004	138.026238789500	179.149421614481	133.030525720737	167.193697602122	120.985344831794	141.277312488321	179.181890578122	134.114967204097	172.156537100131
50.00000000	176.210086767530	137.596957048054	138.554937191102	137.224839623937	179.263632591481	132.987338457883	166.776236341986	125.276260072931	141.232628659567	179.147504916839	134.151650485011	172.076899697135
50.03333000	176.311002055093	137.604612289915	143.420920103055	137.365491564182	179.348354079514	132.999963542545	166.863641130610	129.616866757354	141.331234842224	179.155952129765	134.138957727999	172.128266586163
50.06667000	176.297382645306	137.593483366890	150.093284939745	137.216653623145	179.307177484792	133.017616631335	166.818515747598	134.526802212175	140.591300712954	179.157323183008	134.144134774547	171.672201693191
50.10000000	176.279244990608	137.586615210747	153.383818468014	137.613805927299	179.411144315270	132.989487396711	167.128606400343	142.527540293061	140.544561426358	179.149984279247	134.153257318822	171.616184894305
50.13334000	176.282759483747	137.572864952569	157.399194548455	138.312847694426	179.446149272274	133.038556481655	167.722795269419	144.642785298913	140.451691184540	179.072644107626	134.149516683898	171.402218769184
50.16667000	176.361551828279	137.579027169492	165.022259506137	138.755256401596	179.421991785357	133.095186922671	168.170698041814	149.497096414380	141.163895337542	179.073227271254	134.111489961222	171.899373068132
50.20000000	176.302277074344	137.569875924584	163.706150539977	140.552065385939	179.511412714314	133.154455912985	169.491956981307	150.995032663921	141.662652161921	178.987508748833	134.110579329749	172.197181160530
50.23333000	176.170374455382	137.558569557310	164.398458771445	140.819801290987	179.403040965624	133.336039978851	169.607004136822	157.538678500621	141.764736696952	178.941109335842	134.079166089701	172.279060198129
50.26667000	176.222073037885	137.517101185949	165.238111806992	142.836776568022	179.502361304816	133.363608176186	171.229417278394	158.268430920175	142.545549059722	178.906923501930	134.111474677713	172.901425499523
50.30000000	176.139692850725	137.508588359492	167.758516584152	142.722173437419	179.539635609661	133.400670082533	171.164491558229	159.255543868227	143.389904521467	178.781051924683	134.088032476966	173.501804308901
50.33333000	176.092545966989	137.499179379819	168.199537881112	142.891473404087	179.613457128230	133.436535113492	171.344866103555	161.839936623791	143.536807042262	178.708209253770	134.039367195296	173.701363842265
50.36666000	176.279545617488	137.446965573266	169.719970782691	143.142424565780	179.637364961547	133.449276029333	171.647371290112	165.907277301341	143.241632427163	178.664724989469	134.048264159004	173.744195344287
50.40000000	176.533297795413	137.378282685659	171.251362670505	143.456899163248	179.638110960893	133.392078625765	171.781561813183	168.143311767130	143.100275147757	178.668677545670	134.077071760526	173.561156789918
50.43333000	176.726144137163	137.317421892664	173.086959039086	143.759654101400	179.619671089989	133.399708961354	171.962346763162	169.413321876463	143.095740329271	178.585293997734	134.062922205350	173.444607035227
50.46667000	177.214444607205	137.226781213727	174.005049471916	144.015062357946	179.577807412317	133.380718467357	172.035378323548	170.150509996913	143.344115179953	178.478832163523	134.120505342238	173.620188068208
50.50000000	177.385555918145	137.187698682544	173.960821719006	144.200545008729	179.586619246928	133.385681793721	172.118102737916	170.882660402928	143.500293273388	178.253374984810	134.208483414536	173.747525957135
50.53333000	177.418219500055	137.177213745716	173.810224788301	144.342886941406	179.564786562745	133.405285724883	172.208754822773	171.866469897432	143.592987068481	178.293802428973	134.124592067336	173.775163912563
50.56667000	177.446154845309	137.151668822747	173.646625921000	144.477754746416	179.526217847820	133.364830897491	172.362403331098	172.278365646356	143.801309373457	178.179332705363	134.123207359906	173.946402918154
50.60000000	177.323112732079	137.150077961072	173.680596087184	144.505434690752	179.457556742912	133.342638640261	172.410405515948	172.457861074811	143.896204476816	178.127286769010	134.112979149224	174.029951582825
50.63334000	177.378878488603	137.119853390160	173.598989412496	144.604811642053	179.379422117907	133.344967536771	172.460791135513	173.375552576017	143.974916940511	178.237927927153	134.120869257213	173.984885069089
50.66667000	177.628702970093	137.091854711837	173.437906756547	144.851764835118	179.252812941519	133.309139794744	172.579627594427	173.440108677470	144.086664972001	178.193627673115	134.118197888094	173.945371345516
50.70000000	177.497009035694	137.046623549560	173.394499878652	145.091630503736	179.243303148179	133.341687416115	172.717499639913	173.655034789859	144.269255248969	178.229954629497	134.112671368798	174.080042627126
50.73333000	177.582340253297	137.038948224580	175.106313226178	145.277900933136	179.135292779479	133.328558047821	172.846251167138	170.528624561273	144.341084139224	178.091552742325	134.143843130632	174.036595737346
50.76667000	177.760005107038	137.028399767753	175.247442365960	145.444565131363	179.131751208989	133.328410841537	172.933579765194	171.551942167674	144.281942701203	178.084275351787	134.171722789971	173.987585748230
50.80000000	177.998728651371	136.998276288091	176.494341270541	145.886210945218	179.217253384147	133.375470813949	173.191514026077	173.052778180861	144.395138823457	178.111615883109	134.088038477272	173.882818827238
50.83333000	177.976319249444	136.947616421132	176.296439941987	146.139843484205	179.202372553553	133.310643021584	173.355164009441	172.682114332736	144.440003625238	178.007783188275	134.204514290207	173.859101825871
50.86666000	178.000035334726	136.929091935202	176.018821261282	146.428228883306	179.172242398008	133.344957642006	173.544889115165	173.247945655549	144.434277285259	177.993834924061	134.228302060698	173.883035547838
50.90000000	177.976438848780	136.932007141225	175.813276109742	146.631089076004	179.117289000358	133.349224435762	173.749810945559	171.804463713497	144.432168448345	177.909947464049	134.202244350198	173.802927843003
50.93333000	178.003817451432	136.923644034503	176.297730600406	146.902423183595	179.056074394434	133.306377735436	173.980407728392	172.809718680471	144.593628377839	177.848498389400	134.235233622563	173.808560874940
50.96667000	177.978979230820	136.950677223360	176.319317156825	146.850798456122	179.050495387001	133.285928853317	174.017818360887	172.078233759543	144.499459889830	177.837111557707	134.254400278378	173.674942269451
51.00000000	177.934884239233	136.957398736014	176.122027756673	146.741083184297	179.023797291714	133.254119732897	173.871922015077	172.446171145924	144.653986503955	177.937030687962	134.183070715360	173.880584316509
