HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Time	Naive Bayes	kNN	Classification Tree
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete
																																																												meta	meta	meta	meta
0.01262598	-0.05701175	-0.06848359	0.0	0.0	0.0	-0.00972356	0.3880696	0.07457495	-0.0039583	0.566368	0.08279061	-0.1521056	0.2502885	0.00166869	-0.212748	-0.00155116	-0.05169272	-0.2224431	-0.2108226	-0.1813302	0.1597689	0.2520117	0.061234	0.2124075	-0.01250149	0.01620889	0.2510917	-0.2237381	-0.1170628	-0.05462833	-0.122644	-0.103502	-0.07191135	-0.5234984	-0.09849668	-0.0704767	-0.7594638	-0.1013103	0.08648937	-0.12515	-0.08084607	0.09942142	-0.5169294	-0.08276033	0.09367575	-0.753648	-0.09265757	171.140129709	140.256269669	157.639678375	139.850935683	176.098045829	134.207807159	98.7978347732	157.525309549	147.752204317	176.855162409	132.713321434	105.559297639	0.6	C2	C3	C2
0.01276398	-0.0568375	-0.0684979	0.0	0.0	0.0	-0.00993951	0.3876291	0.07484984	-0.00408217	0.5661032	0.08364344	-0.1519558	0.2499934	0.00202251	-0.214266	-0.00046059	-0.05006528	-0.2281924	-0.2071133	-0.1842761	0.1593891	0.2514428	0.06181479	0.2132358	-0.0123466	0.01757383	0.2522811	-0.223301	-0.115644	-0.05403806	-0.1218288	-0.1046488	-0.07218599	-0.523506	-0.09812975	-0.07103616	-0.7601239	-0.1004629	0.08639257	-0.1253436	-0.08017612	0.09892178	-0.5171366	-0.08198714	0.09304445	-0.7540001	-0.09169269	171.239496387	140.209739032	157.472240959	140.180737886	176.139166454	134.431648436	99.1379314	156.552308038	148.110068582	176.768763392	132.351588345	105.906461976	0.6333333	C2	C3	C2
0.01277231	-0.056477	-0.06857014	0.0	0.0	0.0	-0.01009614	0.3867285	0.07540035	-0.00377946	0.5651913	0.08464074	-0.1523408	0.2489729	0.00329399	-0.2162708	0.00123335	-0.04742169	-0.235984	-0.2037863	-0.1867557	0.159196	0.2505266	0.06301928	0.2140495	-0.01225177	0.01931906	0.2556951	-0.2247074	-0.1141405	-0.05424473	-0.121525	-0.104744	-0.07247115	-0.5238104	-0.09756565	-0.07178292	-0.7614615	-0.09940147	0.08663652	-0.1251121	-0.0803206	0.0983054	-0.5180586	-0.08084416	0.09259441	-0.7554872	-0.09012818	171.209352233	140.108587707	157.585202072	140.416411567	176.238371827	134.233110564	99.386333753	155.708158172	148.522333388	176.875888762	132.263933859	106.378015956	0.6666667	C2	C3	C2
0.0126076	-0.05628399	-0.06864929	0.0	0.0	0.0	-0.00980934	0.386138	0.07564664	-0.00351673	0.5651105	0.08511782	-0.152772	0.2487707	0.00412989	-0.2191878	0.00331329	-0.04559588	-0.2421614	-0.2030277	-0.1897426	0.1588662	0.2504801	0.06326222	0.2165446	-0.00817633	0.02178121	0.2627424	-0.2193591	-0.1077924	-0.05449082	-0.1213625	-0.1045847	-0.07228331	-0.522456	-0.09759521	-0.07189851	-0.761588	-0.09877276	0.08642904	-0.1248081	-0.08085799	0.09796784	-0.5182518	-0.08024144	0.09206378	-0.7561318	-0.08921599	171.24287626	140.038389112	157.957141641	141.211645934	176.168974815	134.125142993	100.208513004	154.978341133	148.917100152	177.073418366	132.264682811	107.020685689	0.7	C2	C3	C2
0.01259252	-0.05610616	-0.06871104	0.0	0.0	0.0	-0.01002467	0.3857175	0.07611775	-0.00390649	0.5647671	0.0855751	-0.1531685	0.2484272	0.0048492	-0.2225262	0.00485472	-0.04384565	-0.2517456	-0.1984091	-0.1900575	0.1586951	0.2500227	0.06370115	0.2200086	-0.00679975	0.02328205	0.2680995	-0.221589	-0.1080666	-0.05461185	-0.1213525	-0.1043642	-0.07238535	-0.5213158	-0.09734058	-0.07224318	-0.7621661	-0.09785533	0.08658264	-0.1244227	-0.08140349	0.09723476	-0.5168393	-0.08023405	0.09148956	-0.7567638	-0.08825231	171.174041971	140.010702608	157.863862158	142.075039303	176.407455093	133.805173976	101.108192157	154.45343831	149.514289352	177.186104392	132.360511724	107.699962603	0.7333333	C2	C3	C2
0.01248328	-0.05598775	-0.0687294	0.0	0.0	0.0	-0.00989053	0.3852652	0.07617927	-0.0030245	0.5644459	0.08520079	-0.15333	0.2484377	0.00546289	-0.2276496	0.00719617	-0.04318237	-0.2617947	-0.193813	-0.1895969	0.158913	0.2498672	0.06383872	0.224505	-0.00201743	0.02574754	0.2729589	-0.2223138	-0.1090667	-0.05482072	-0.1212911	-0.1042869	-0.0725699	-0.5206839	-0.09674835	-0.07229134	-0.7626044	-0.09714222	0.08650994	-0.1243769	-0.08156681	0.09664357	-0.517035	-0.07975936	0.09113783	-0.7572426	-0.08762932	170.938248182	139.971150022	157.367180802	143.185841875	176.483244908	133.719725259	102.367206634	154.31239256	150.53678284	177.137933353	132.3355783	108.854643979	0.7666667	C2	C3	C2
0.01229074	-0.0558525	-0.06872225	0.0	0.0	0.0	-0.00952344	0.3845688	0.07584739	-0.00230622	0.5638438	0.08503962	-0.1535539	0.2480982	0.0062325	-0.2317964	0.0089357	-0.04232836	-0.2700184	-0.1916847	-0.1892033	0.1594497	0.2491003	0.06381464	0.2313088	0.00282832	0.02896094	0.2814314	-0.2201026	-0.1075127	-0.05513977	-0.1215325	-0.1036921	-0.07277664	-0.5212423	-0.09595108	-0.07220835	-0.7634172	-0.09625506	0.08636233	-0.1240294	-0.08249354	0.09621243	-0.5157361	-0.07994413	0.09089439	-0.7579394	-0.0869379	170.987919986	139.88510448	156.645077601	144.862949617	176.625758719	133.487158221	104.218622044	154.325049484	151.344717785	177.089170309	132.545207597	109.723686161	0.8	C2	C3	C2
0.01219697	-0.05587479	-0.06866217	0.0	0.0	0.0	-0.00925238	0.3843167	0.07549787	-0.00222814	0.5633975	0.08498311	-0.1534998	0.2484628	0.00685716	-0.2377955	0.01627504	-0.0398438	-0.2819307	-0.1854374	-0.1874406	0.159384	0.2490117	0.06398344	0.2378259	0.0064456	0.03331971	0.295231	-0.2091797	-0.1030958	-0.05530157	-0.121569	-0.1033742	-0.07310658	-0.521106	-0.0952642	-0.07235571	-0.7639955	-0.0955348	0.08622748	-0.1240307	-0.08252048	0.09544979	-0.5151579	-0.07966614	0.09045511	-0.7583463	-0.08629441	171.155265922	139.878009801	155.258111101	146.57862346	176.790300281	133.389965616	106.107769447	154.205004974	152.849529965	177.008815814	132.576347063	111.396666405	0.8333333	C2	C3	C2
0.01212018	-0.05604031	-0.06849432	0.0	0.0	0.0	-0.00883164	0.384088	0.0741806	-0.00210458	0.5631279	0.08462262	-0.1534064	0.2484471	0.00789928	-0.2453981	0.02100723	-0.03658581	-0.2972175	-0.1800705	-0.1848736	0.1591675	0.2486483	0.06477332	0.242421	0.00889015	0.03759193	0.3071478	-0.1997509	-0.09955287	-0.05542421	-0.1218022	-0.1027725	-0.07344254	-0.520983	-0.09412932	-0.07292203	-0.7645833	-0.09437966	0.08605181	-0.1241165	-0.08239412	0.09462251	-0.5142873	-0.07895708	0.09005814	-0.7591547	-0.08517265	171.664411737	139.842281373	153.930718716	147.918028629	176.95929454	133.282469884	107.531768628	153.823754839	154.64362109	176.998155765	132.667364716	113.297014781	0.8666667	C2	C3	C2
0.01201363	-0.05607323	-0.06844306	0.0	0.0	0.0	-0.00871605	0.3839815	0.07391667	-0.00182435	0.5627935	0.08411765	-0.1536171	0.2485735	0.00872684	-0.2511904	0.02320683	-0.03395796	-0.308522	-0.1791664	-0.1840494	0.1588182	0.2486217	0.0650773	0.2476156	0.01370593	0.04210854	0.3195446	-0.1871307	-0.09615874	-0.05546489	-0.1218928	-0.1024606	-0.07437307	-0.5207468	-0.09346414	-0.073586	-0.7648644	-0.09382772	0.08580269	-0.124015	-0.08243275	0.09367357	-0.51329	-0.07877827	0.0894337	-0.759782	-0.08443356	171.613967503	139.850103667	152.260973873	149.577960877	177.167233062	133.167192695	109.281651158	153.433833487	155.729567991	176.791328611	132.853073355	114.567287981	0.9	C2	C3	C2
0.01183573	-0.05612259	-0.06841135	0.0	0.0	0.0	-0.00850719	0.383951	0.07362461	-0.00236098	0.5623062	0.08428884	-0.1539663	0.2486969	0.00941563	-0.2572614	0.02623972	-0.03137064	-0.3278637	-0.1761359	-0.1838884	0.1582059	0.2495272	0.06521106	0.2537695	0.02190622	0.04866028	0.333265	-0.1766395	-0.09387732	-0.0556686	-0.1220076	-0.1020515	-0.07501765	-0.5199169	-0.09288859	-0.07438255	-0.7653992	-0.09333968	0.08557835	-0.1237464	-0.08268428	0.09280053	-0.5118277	-0.07863522	0.08872129	-0.7601347	-0.08405876	171.901623885	139.855469128	150.139973766	151.651654828	177.271110594	132.925304889	111.47116217	153.496284834	156.876652557	176.741060223	132.995568969	116.114512387	0.9333333	C2	C3	C1
0.01192945	-0.05614047	-0.06838346	0.0	0.0	0.0	-0.00864829	0.3839962	0.07359481	-0.00246219	0.5623039	0.08406329	-0.1531187	0.2493998	0.00972772	-0.263703	0.0298949	-0.02809763	-0.3399955	-0.1690139	-0.180985	0.157968	0.2497741	0.06553173	0.2605308	0.02704416	0.05259109	0.3442434	-0.1635693	-0.08732176	-0.05522849	-0.1218787	-0.1019297	-0.07536235	-0.5191804	-0.09249544	-0.07483485	-0.7656792	-0.09295011	0.0854775	-0.1236198	-0.08256912	0.09219071	-0.5109908	-0.07854819	0.0883483	-0.7603076	-0.08371806	171.836540747	139.866248906	149.103014525	153.592869739	177.412485875	132.872577985	113.624617725	152.576051988	158.258646722	176.640687943	133.145404958	117.748988912	0.9666666	C2	C3	C1
0.01174325	-0.05612575	-0.0684247	0.0	0.0	0.0	-0.00900126	0.3839941	0.07364154	-0.00267598	0.5623218	0.08345342	-0.1533957	0.2496906	0.01019907	-0.272009	0.03725905	-0.02548242	-0.3567277	-0.1624277	-0.1803994	0.1566934	0.2513761	0.06486392	0.2673501	0.03056877	0.05678821	0.3590639	-0.1536309	-0.08223772	-0.0550753	-0.1217401	-0.1017942	-0.07585917	-0.5184148	-0.0923245	-0.07539939	-0.7658741	-0.09273648	0.08512753	-0.1233173	-0.08268571	0.09165122	-0.5108991	-0.07830477	0.08758236	-0.7604918	-0.08348346	171.59875565	139.873100862	147.827913907	155.302784618	177.359200764	132.76679455	115.501256691	152.226998697	160.175948676	176.567999366	133.319466296	120.320524759	1.0	C2	C3	C1
0.01164561	-0.05617598	-0.06841254	0.0	0.0	0.0	-0.00907684	0.3840903	0.07338023	-0.00280236	0.5623537	0.08331776	-0.1530184	0.2507629	0.01090908	-0.2772087	0.04136705	-0.02352142	-0.3734266	-0.1476456	-0.1752152	0.1561225	0.2517258	0.06451035	0.2741826	0.03747023	0.06240702	0.3718712	-0.1498393	-0.08149791	-0.05494534	-0.121613	-0.1016586	-0.07594337	-0.51661	-0.09221148	-0.07561477	-0.7660206	-0.09257722	0.08489235	-0.123293	-0.08261728	0.09144886	-0.5101712	-0.07831931	0.08740519	-0.7606614	-0.08329558	171.675452377	139.872776239	146.207736924	157.486391903	177.403490496	132.799804401	118.121091283	152.269869776	161.264692916	176.560252872	133.378499344	121.614432468	1.033333	C2	C3	C1
0.01152911	-0.05615031	-0.06843948	0.0	0.0	0.0	-0.00932386	0.3840379	0.07343316	-0.00311498	0.562283	0.08328867	-0.1530829	0.2514976	0.01172733	-0.283331	0.05193078	-0.01797819	-0.3907444	-0.1403578	-0.1760375	0.1552734	0.2522879	0.06421709	0.2789173	0.04104988	0.06679392	0.3870388	-0.143149	-0.0801065	-0.05475304	-0.1213531	-0.1015525	-0.07618973	-0.51591	-0.09190226	-0.07617422	-0.766048	-0.09237933	0.08459944	-0.1231112	-0.08266711	0.09105148	-0.5092722	-0.07812953	0.08708888	-0.7606142	-0.08302808	171.637137536	139.873286996	144.877449794	158.793612493	177.418654981	132.776478509	119.838001828	151.213582931	162.678809044	176.540714747	133.447843934	123.884243622	1.066667	C2	C3	C1
0.01133867	-0.05611739	-0.06849456	0.0	0.0	0.0	-0.00927503	0.3840417	0.07363248	-0.00349429	0.5621874	0.08306837	-0.1531944	0.2519586	0.01235771	-0.2874376	0.05582934	-0.01574373	-0.4035256	-0.1349152	-0.1755269	0.1545582	0.2528499	0.06370592	0.2807758	0.04672429	0.07030201	0.4000731	-0.1314021	-0.0724988	-0.0548168	-0.1211875	-0.1015015	-0.07666179	-0.5161134	-0.09176064	-0.07664584	-0.7660421	-0.0920794	0.08425302	-0.1228525	-0.08281755	0.09096646	-0.5084004	-0.07816648	0.0867262	-0.7606229	-0.08293223	171.544496013	139.875981195	144.701034668	159.717811478	177.356345674	132.766269625	121.127784584	151.01963452	163.369897331	176.500457994	133.496493884	125.09494752	1.1	C2	C3	C1
0.01087293	-0.05612829	-0.06852531	0.0	0.0	0.0	-0.00922164	0.3838901	0.07328892	-0.00442382	0.5618312	0.08285141	-0.1538327	0.2521643	0.01301789	-0.294132	0.0581793	-0.01490498	-0.4188982	-0.1267256	-0.1720541	0.152408	0.2566729	0.06277156	0.2828531	0.05239982	0.07392836	0.4099896	-0.1233891	-0.06543827	-0.05499601	-0.1209811	-0.1014538	-0.07744747	-0.516187	-0.09158397	-0.07744715	-0.7662101	-0.09192467	0.08350022	-0.1227167	-0.08272243	0.09005269	-0.5084645	-0.07811236	0.08605194	-0.7609714	-0.0828743	171.744717961	139.856536275	144.508647753	159.986537669	177.420825806	132.799334681	121.719550087	151.435898056	164.430501297	176.416777743	133.577516249	127.212090299	1.133333	C2	C3	C1
0.01078746	-0.05598617	-0.06852508	0.0	0.0	0.0	-0.00937143	0.3835061	0.07323432	-0.00487634	0.5614902	0.08261919	-0.1541809	0.2521784	0.01397824	-0.298796	0.06201137	-0.01356483	-0.4364192	-0.1210747	-0.1740162	0.1521318	0.2563818	0.06293201	0.2894683	0.05446426	0.07612491	0.4205586	-0.1125371	-0.05718708	-0.05514404	-0.1209807	-0.1013091	-0.07785718	-0.516211	-0.09135842	-0.07765833	-0.7665748	-0.09164286	0.08336963	-0.1224474	-0.08284616	0.09001842	-0.5080974	-0.0781548	0.0865337	-0.7626052	-0.08214307	171.713580208	139.797888328	144.58699357	161.453007519	177.616114737	132.762879655	123.491928693	151.562526305	165.438022657	176.341863541	133.675984466	128.50118798	1.166667	C2	C2	C1
0.01070593	-0.05590758	-0.06849909	0.0	0.0	0.0	-0.00941298	0.3831993	0.07308245	-0.00520328	0.5611418	0.08234	-0.1544347	0.2524212	0.01481318	-0.3028513	0.06566758	-0.01183653	-0.4499823	-0.1129229	-0.1723075	0.1520415	0.2562791	0.06316161	0.2930469	0.05632185	0.07802963	0.4338961	-0.100876	-0.04862261	-0.05524714	-0.1209675	-0.101151	-0.07805213	-0.515846	-0.09106374	-0.07781517	-0.7669967	-0.09145737	0.08320011	-0.1223623	-0.08288383	0.08983374	-0.5079925	-0.07816291	0.08632988	-0.763361	-0.08192682	171.716550295	139.762294613	144.974064607	162.237015273	177.648967469	132.784554345	124.574374626	151.617782277	166.182560148	176.300353071	133.728609734	129.620293522	1.2	C2	C2	C1
0.01075787	-0.05566746	-0.06840825	0.0	0.0	0.0	-0.00965996	0.3825867	0.07291269	-0.00546859	0.5608122	0.08208156	-0.1546272	0.252259	0.01526332	-0.3069143	0.07134654	-0.00939751	-0.4641521	-0.100518	-0.1670144	0.1521997	0.2562554	0.06356788	0.2958956	0.0588409	0.07924843	0.4492652	-0.1003667	-0.04664087	-0.05507459	-0.1204696	-0.1009681	-0.07843423	-0.5158347	-0.09098148	-0.07803459	-0.7676122	-0.09143138	0.08314294	-0.1224749	-0.08280492	0.08942624	-0.5078812	-0.07826614	0.08619651	-0.7642227	-0.08187866	171.682370758	139.673046308	145.821132532	162.840598561	177.777854014	132.930567383	125.428037806	151.784503749	166.9089879	176.199104096	133.74909272	131.192165137	1.233333	C2	C2	C1
0.01061704	-0.05573579	-0.06838965	0.0	0.0	0.0	-0.00922268	0.3825091	0.07240844	-0.00551736	0.5605016	0.08193922	-0.1545683	0.2525564	0.0161581	-0.3126698	0.07641836	-0.00787544	-0.4789129	-0.09186628	-0.1685972	0.1519738	0.2562327	0.06377363	0.3011479	0.0611297	0.08005714	0.4636156	-0.0934357	-0.04166675	-0.05525443	-0.1205177	-0.1008573	-0.0786646	-0.5160751	-0.09076095	-0.07828461	-0.7680004	-0.09126139	0.08292808	-0.1224387	-0.08274746	0.0894178	-0.5076426	-0.07802534	0.0868739	-0.7643942	-0.08196974	171.933511051	139.644367781	146.566157849	164.211787196	177.796966357	132.941931572	126.841208865	151.491294642	167.999804019	176.187184933	133.744064262	132.915324784	1.266667	C2	C2	C1
0.01061067	-0.05573447	-0.06837249	0.0	0.0	0.0	-0.0091738	0.3823735	0.07233357	-0.00567862	0.5602078	0.08174181	-0.1544493	0.2529511	0.01682234	-0.3195623	0.07918976	-0.00727773	-0.4773464	-0.04438538	-0.1343782	0.1520985	0.2563171	0.0644381	0.3103416	0.0666161	0.08122849	0.4722415	-0.07412003	-0.02899384	-0.05524912	-0.1205381	-0.1007674	-0.07837031	-0.5159299	-0.09040141	-0.07848143	-0.7682911	-0.09128428	0.08285263	-0.1223736	-0.08273935	0.08921318	-0.5078954	-0.07802534	0.08680331	-0.7646887	-0.08193946	171.928188734	139.642908648	147.681449897	166.409009905	177.837767696	132.920741103	129.314350609	152.231098867	168.796279641	176.269251296	133.717953024	134.459037588	1.3	C2	C2	C1
0.0105909	-0.05575448	-0.06836891	0.0	0.0	0.0	-0.0091105	0.3823858	0.07227993	-0.00578765	0.5601915	0.08143187	-0.1544191	0.2530695	0.01706624	-0.3274272	0.08308025	-0.00687766	-0.4822446	-0.03665443	-0.1324914	0.1519918	0.2563971	0.06464887	0.3154172	0.07361014	0.08294344	0.4790869	-0.06031106	-0.01954365	-0.05522496	-0.1205312	-0.1007073	-0.07827871	-0.5158396	-0.09002805	-0.07861008	-0.7683265	-0.09138227	0.08277303	-0.1223699	-0.08272314	0.08907548	-0.5080062	-0.07798958	0.08692969	-0.7647474	-0.08198094	171.877283752	139.646251648	148.662824942	167.984288018	177.868638401	132.925016818	131.315375993	152.216733806	169.421010049	176.248778123	133.702368978	136.382643798	1.333333	C2	C2	C1
0.01052675	-0.055796	-0.06838751	0.0	0.0	0.0	-0.00858098	0.3825173	0.07244182	-0.00595079	0.559894	0.08120966	-0.154239	0.2531024	0.01740479	-0.3341019	0.08961064	-0.00672936	-0.4980173	-0.02742708	-0.1350117	0.1521189	0.2565398	0.06515861	0.3226213	0.07958899	0.08187795	0.4885422	-0.05485587	-0.01634073	-0.05519941	-0.1202912	-0.1006794	-0.07859945	-0.515842	-0.08996248	-0.07888432	-0.7686181	-0.09142685	0.08254148	-0.1225593	-0.082757	0.08883642	-0.5083029	-0.07804084	0.08688455	-0.7651858	-0.08203268	171.829137481	139.671271269	150.599714494	170.067133719	177.900567865	133.049374556	133.349889815	152.448467658	169.8771168	176.183505299	133.657895993	138.604738994	1.366667	C2	C2	C1
0.01047842	-0.05583744	-0.0684123	0.0	0.0	0.0	-0.00848222	0.3826738	0.07258201	-0.00627099	0.5595026	0.08102846	-0.1543802	0.252958	0.017524	-0.339783	0.09806631	-0.00631213	-0.5102046	-0.0173018	-0.1348698	0.1517285	0.2569656	0.06540179	0.3276509	0.08789447	0.08246732	0.4992464	-0.03121102	-0.0027988	-0.05508664	-0.1201371	-0.1007371	-0.07891377	-0.5161172	-0.08986211	-0.07921147	-0.7690572	-0.09147835	0.08233449	-0.1226084	-0.08270073	0.08840901	-0.5085915	-0.07813692	0.08653617	-0.7656444	-0.08207202	171.758223777	139.698853938	152.324343195	171.682223483	177.961402	133.09213474	135.429844197	153.094245992	169.738100544	176.108336521	133.658489328	141.069313752	1.4	C2	C3	C1
0.01034614	-0.05579631	-0.06846285	0.0	0.0	0.0	-0.0085174	0.3826316	0.0727663	-0.00647133	0.5593762	0.08108211	-0.1545223	0.2530243	0.01787376	-0.3470437	0.1069003	-0.00617266	-0.5113588	0.01840366	-0.1134064	0.1500072	0.2588194	0.06539726	0.3330662	0.09337496	0.08298969	0.5319866	-0.02884301	-0.00571919	-0.0552248	-0.1200281	-0.1007583	-0.07919662	-0.5161229	-0.08970022	-0.07945248	-0.7692029	-0.09140348	0.08217539	-0.1220836	-0.0828197	0.08820665	-0.5085223	-0.07801199	0.08692728	-0.7662672	-0.08146834	171.702627793	139.695216671	153.054243615	172.579476619	178.107327381	132.87434828	136.838876672	154.389916308	169.08845382	176.060190107	133.637530333	144.055557418	1.433333	C2	C3	C1
0.01027963	-0.05580941	-0.06848407	0.0	0.0	0.0	-0.00856543	0.382777	0.07288599	-0.00649136	0.5593923	0.08116341	-0.1543409	0.2532369	0.01811767	-0.3541209	0.1135402	-0.00596571	-0.5209193	0.0244582	-0.1137669	0.149491	0.2590985	0.06518888	0.3367682	0.1044008	0.08367014	0.5437531	-0.01763945	-0.00376725	-0.05507439	-0.1197172	-0.1007023	-0.07932331	-0.516118	-0.08967876	-0.07941374	-0.76929	-0.09132385	0.08203253	-0.1220712	-0.08281231	0.08809239	-0.5083067	-0.0780108	0.08694142	-0.7663333	-0.08151078	171.675807971	139.711866339	154.0849571	173.280037134	178.115689335	132.899581256	139.381933859	155.099663653	168.015184208	176.005120478	133.617510426	146.274546775	1.466667	C2	C3	C1
0.01026601	-0.05579893	-0.06849742	0.0	0.0	0.0	-0.00873368	0.3827973	0.07300162	-0.00627152	0.5595334	0.08139729	-0.1542522	0.2534514	0.01839328	-0.3621849	0.1221099	-0.00201631	-0.5379833	0.0518549	-0.09661388	0.1493223	0.2596589	0.06537986	0.3431907	0.1139865	0.08473611	0.5254593	0.02922513	0.02666306	-0.05499707	-0.1196811	-0.1006794	-0.07936297	-0.5161305	-0.08963704	-0.07943848	-0.7693936	-0.09135079	0.08192816	-0.1219563	-0.08275676	0.08805241	-0.5083119	-0.0780561	0.08692834	-0.7663831	-0.08158255	171.65945499	139.721877777	156.165945562	173.18414186	178.121134274	132.907395809	141.948781619	155.997701062	165.724319909	175.979081877	133.656894503	148.856975671	1.5	C2	C3	C1
0.0101811	-0.0557556	-0.0685389	0.0	0.0	0.0	-0.0086689	0.3827378	0.07332778	-0.00593538	0.5592988	0.08124709	-0.1544471	0.2538325	0.01878881	-0.361354	0.1337988	-0.00241995	-0.5584603	0.05802729	-0.1162565	0.1491465	0.2595939	0.06523061	0.340134	0.1249029	0.08649778	0.5217123	0.03803563	0.02969694	-0.05500268	-0.1194429	-0.1006324	-0.07965123	-0.5159807	-0.08971143	-0.07949486	-0.7697355	-0.09130001	0.08173692	-0.1220103	-0.08288503	0.08788279	-0.5084546	-0.07821107	0.08673003	-0.7666517	-0.08162975	171.445674282	139.735853655	156.976873396	171.99004875	178.137653037	132.985914766	143.832067054	155.189065414	164.614012137	175.920957275	133.658740622	150.958810538	1.533333	C2	C3	C1
0.01012602	-0.05574715	-0.06854987	0.0	0.0	0.0	-0.00885104	0.3827121	0.07331991	-0.00594585	0.559287	0.08128357	-0.1545575	0.2543529	0.01933098	-0.3664238	0.1416265	0.00619865	-0.5596167	0.06787343	-0.1135044	0.1489854	0.2596485	0.06511784	0.3424139	0.1292169	0.08703804	0.5271173	0.04831619	0.03195	-0.05499922	-0.1194245	-0.1006527	-0.07961839	-0.5158525	-0.08954096	-0.07962292	-0.7699213	-0.09135818	0.08162323	-0.1219382	-0.08283091	0.087751	-0.5085033	-0.07827806	0.08676997	-0.7673355	-0.08148503	171.43859418	139.734401551	156.951334624	171.334719419	178.215818885	132.98747369	145.131984249	152.236075245	161.916944717	175.91738635	133.655348174	152.591474393	1.566667	C2	C1	C1
0.00983282	-0.05556177	-0.0685637	0.0	0.0	0.0	-0.00910112	0.3821403	0.07318854	-0.00598115	0.5586462	0.08115506	-0.1556932	0.2551879	0.02053404	-0.3672241	0.149521	0.00339079	-0.5581633	0.09201594	-0.1013401	0.1482234	0.2599365	0.06440926	0.3445234	0.1376871	0.08734775	0.5330008	0.06391451	0.03616595	-0.05521401	-0.1190431	-0.1003716	-0.07998116	-0.5164288	-0.08982468	-0.08008654	-0.7705051	-0.09164095	0.08114837	-0.1218279	-0.08310246	0.08738472	-0.5091206	-0.07868457	0.08586147	-0.7682042	-0.08172226	171.414401313	139.656557075	157.560171651	169.897036545	178.17185062	133.084739659	147.341750428	154.660708309	162.073130077	175.967537732	133.708432275	154.186209872	1.6	C2	C1	C1
0.00958803	-0.05546062	-0.06859636	0.0	0.0	0.0	-0.00938971	0.3818419	0.07313108	-0.00620382	0.5583828	0.08123851	-0.1566119	0.2558516	0.02139044	-0.3713266	0.155416	0.00348353	-0.5641522	0.1015653	-0.09872651	0.147036	0.2620188	0.06410885	0.3477757	0.1464756	0.08809447	0.5601034	0.07788579	0.03679752	-0.05547869	-0.118874	-0.1003644	-0.08022392	-0.5166594	-0.08990312	-0.08035509	-0.7708198	-0.09180832	0.08088472	-0.121737	-0.08319497	0.08711446	-0.5091317	-0.07878447	0.08570631	-0.7687815	-0.08177233	171.439833433	139.613204565	157.676580867	168.626791979	178.200606335	133.090060247	149.077877621	155.543421658	161.415413099	175.97560146	133.680572972	155.955288861	1.633333	C2	C1	C1
0.00954156	-0.05531689	-0.06857276	0.0	0.0	0.0	-0.00957272	0.3814333	0.07301879	-0.00625242	0.5579845	0.08111429	-0.1569791	0.2559636	0.02157927	-0.3719676	0.1612567	0.0055995	-0.5629274	0.1188242	-0.08947468	0.1463413	0.2632044	0.06412578	0.3548687	0.1527547	0.08847952	0.5631812	0.08639006	0.04022098	-0.0555372	-0.118633	-0.1003952	-0.08042293	-0.5169428	-0.08993101	-0.08055555	-0.7713779	-0.09185719	0.08084211	-0.1216096	-0.08309412	0.08686311	-0.5095035	-0.07882833	0.08565752	-0.7693043	-0.08177829	171.42014707	139.551822668	159.025843554	167.439858213	178.27543422	133.075958404	150.869580681	155.472215286	160.276426668	175.961016571	133.636005851	157.347128741	1.666667	C2	C1	C1
