HipCenter-X	HipCenter-Y	HipCenter-Z	Spine-X	Spine-Y	Spine-Z	ShoulderCenter-X	ShoulderCenter-Y	ShoulderCenter-Z	Head-X	Head-Y	Head-Z	ShoulderLeft-X	ShoulderLeft-Y	ShoulderLeft-Z	ElbowLeft-X	ElbowLeft-Y	ElbowLeft-Z	WristLeft-X	WristLeft-Y	WristLeft-Z	ShoulderRight-X	ShoulderRight-Y	ShoulderRight-Z	ElbowRight-X	ElbowRight-Y	ElbowRight-Z	WristRight-X	WristRight-Y	WristRight-Z	HipLeft-X	HipLeft-Y	HipLeft-Z	KneeLeft-X	KneeLeft-Y	KneeLeft-Z	AnkleLeft-X	AnkleLeft-Y	AnkleLeft-Z	HipRight-X	HipRight-Y	HipRight-Z	KneeRight-X	KneeRight-Y	KneeRight-Z	AnkleRight-X	AnkleRight-Y	AnkleRight-Z	ShoulderCenter - Head - Spine	Spine - ShoulderCenter - HipCenter	ElbowRight - WristRight - ShoulderRight	ShoulderRight - ShoulderCenter - ElbowRight	KneeRight - AnkleRight - HipRight	HipRight - HipCenter - KneeRight	ShoulderRight - ShoulderLeft - ElbowRight	ElbowLeft - WristLeft - ShoulderLeft	ShoulderLeft - ShoulderCenter - ElbowLeft	KneeLeft - AnkleLeft - HipLeft	HipLeft - HipCenter - KneeLeft	ShoulderLeft - ShoulderRight - ElbowLeft	Position	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous
																																																												class	meta
0.01119827	-0.06053095	-0.05237436	0.0	0.0	0.0	-0.01780734	0.3456944	-0.00947523	-0.01739475	0.5220688	-0.04323292	-0.1825744	0.2197316	-0.02599287	-0.3681911	0.02654858	-0.05139875	-0.5212473	-0.1402445	-0.1441493	0.1628251	0.3225991	0.0358808	0.3480354	0.4950314	0.00649858	0.5352107	0.694121	-0.00989413	-0.06076931	-0.1502001	-0.08410716	-0.09117654	-0.7162315	-0.04709506	-0.05531975	-1.070846	-0.07368922	0.09474096	-0.136874	-0.0436492	0.04638541	-0.712302	-0.03911161	0.01977773	-1.074735	-0.06121397	170.240199707	137.480525984	175.040242577	126.057489857	176.02316593	127.529974285	149.050754407	163.089562705	171.243784416	168.074415849	139.823581347	150.394260646	C2	4.233333
0.01120759	-0.06058791	-0.05235052	0.0	0.0	0.0	-0.0178771	0.3457493	-0.0095942	-0.01740998	0.5189147	-0.04131913	-0.182068	0.2199648	-0.02595973	-0.3680419	0.0269469	-0.05143976	-0.5211409	-0.140422	-0.1443505	0.1630072	0.3226801	0.03577924	0.3487505	0.4952793	0.00657725	0.4965974	0.6554134	-0.0103817	-0.06063445	-0.1503126	-0.08399677	-0.091673	-0.7153475	-0.04737282	-0.05512762	-1.070963	-0.07337165	0.09469204	-0.1368479	-0.04361629	0.046498	-0.7119603	-0.0391736	0.02042715	-1.073882	-0.06058955	170.67712928	137.501751006	175.147385894	126.14885612	176.123001789	127.53088103	149.123441707	163.09501471	171.375347472	168.045817637	139.972770231	150.467434545	C2	4.266667
0.01122755	-0.06061316	-0.05233908	0.0	0.0	0.0	-0.0180081	0.3458001	-0.00957751	-0.01739011	0.5189124	-0.04117203	-0.1821055	0.2200248	-0.02591801	-0.3680602	0.02696994	-0.05144	-0.5206407	-0.1399492	-0.1443138	0.1629505	0.3226645	0.03568339	0.34922	0.4953876	0.00676894	0.542471	0.7032899	0.00429559	-0.06060894	-0.1503702	-0.08400059	-0.0920781	-0.7156082	-0.04747605	-0.05620759	-1.071645	-0.07278776	0.09484553	-0.1368528	-0.0435369	0.04631618	-0.7115662	-0.0393939	0.02131141	-1.073698	-0.05860829	170.686912563	137.524677762	172.655944508	126.230047708	176.448599435	127.437295669	149.21565424	163.050304154	171.379154216	168.1819628	140.024059081	150.452411383	C2	4.3
0.01125125	-0.06063204	-0.0523293	0.0	0.0	0.0	-0.01805408	0.3458391	-0.00960255	-0.01720249	0.5201735	-0.04108644	-0.1822064	0.2200202	-0.02596402	-0.3681951	0.02676909	-0.05144191	-0.5215264	-0.1417116	-0.1454017	0.1628018	0.3229833	0.03566694	0.3487608	0.4954524	0.0060935	0.5381043	0.7007149	-0.00184917	-0.06049305	-0.1504435	-0.08375883	-0.09216605	-0.7155563	-0.04756784	-0.05636732	-1.071381	-0.07325077	0.09488288	-0.1368164	-0.04361987	0.04675405	-0.7114624	-0.03940153	0.02056911	-1.073764	-0.05965948	170.761778258	137.534590827	173.288776818	126.236477685	176.330203525	127.45397921	149.170290868	162.942422356	171.357594651	168.153169281	140.150255841	150.476925761	C2	4.333333
0.0112678	-0.06060091	-0.05234647	0.0	0.0	0.0	-0.01810741	0.345918	-0.00930715	-0.0173095	0.5204298	-0.04113889	-0.1822215	0.2200929	-0.02594447	-0.3683777	0.02693798	-0.05155277	-0.5215812	-0.1425127	-0.1460242	0.1627546	0.3230094	0.03582168	0.3500733	0.4972497	0.00592661	0.538273	0.7008815	-0.00204086	-0.06049581	-0.1504201	-0.0838213	-0.09255069	-0.7158509	-0.04759407	-0.05624074	-1.06988	-0.07280231	0.09496867	-0.1367676	-0.04361224	0.04651995	-0.7117831	-0.03932905	0.02029006	-1.07341	-0.05999255	170.625037959	137.559930169	173.381430356	126.153342697	176.253041657	127.395433942	149.075859093	162.894241469	171.410733525	168.076707963	140.169018507	150.512929854	C2	4.366667
0.01129505	-0.06063691	-0.05233455	0.0	0.0	0.0	-0.01808182	0.3460317	-0.00943971	-0.01701115	0.5204262	-0.04129648	-0.1818903	0.2200592	-0.02585244	-0.3685295	0.02633344	-0.05175233	-0.521979	-0.1433777	-0.1460872	0.1633198	0.3235438	0.03616929	0.3497774	0.4970254	0.00581408	0.5317204	0.6973693	-0.00214434	-0.06047784	-0.150455	-0.08377051	-0.09266357	-0.7154152	-0.04777455	-0.05620201	-1.070722	-0.07259512	0.09501022	-0.1367964	-0.04363275	0.04640499	-0.7118008	-0.03944278	0.02046226	-1.075217	-0.05917096	170.602009614	137.559676977	172.983460254	126.199872256	176.405839131	127.372367191	149.049141409	163.002297473	171.472539531	168.124207067	140.19741626	150.582257304	C2	4.4
0.01122763	-0.06059369	-0.0523684	0.0	0.0	0.0	-0.01704717	0.3468827	-0.0084846	-0.01711934	0.5218101	-0.04089427	-0.1820039	0.2201786	-0.0258708	-0.368552	0.02652171	-0.05181575	-0.5220796	-0.1432137	-0.1460991	0.1631751	0.3236447	0.03613091	0.3488983	0.4965324	0.00632787	0.5319459	0.697739	-0.00258994	-0.06061944	-0.1504175	-0.08386254	-0.09236247	-0.7153145	-0.0479455	-0.05587652	-1.070802	-0.07310247	0.09492023	-0.136725	-0.04368734	0.04638579	-0.7119285	-0.03971434	0.01994969	-1.075977	-0.06052041	170.49010552	137.657821258	173.238365979	126.038373739	176.2824644	127.376593372	149.088518714	163.032587811	171.459894421	168.1290585	140.129967384	150.579473317	C2	4.433333
0.0112815	-0.06071259	-0.05243373	0.0	0.0	0.0	-0.01749709	0.3472217	-0.00817895	-0.01716605	0.5206566	-0.04071212	-0.1815985	0.2206828	-0.02573156	-0.3688111	0.02663277	-0.05199885	-0.5223795	-0.1429133	-0.1463735	0.1628644	0.3230296	0.03612232	0.3500764	0.4970845	0.00697136	0.4961946	0.6588059	-0.01013803	-0.06046353	-0.1501039	-0.08383036	-0.0923797	-0.7147375	-0.04797649	-0.05582495	-1.07053	-0.07306385	0.09497996	-0.136552	-0.04392672	0.0466131	-0.711404	-0.03977156	0.01997768	-1.074851	-0.06027937	170.258311439	137.737785233	174.641597223	125.912412638	176.314274006	127.284716235	149.101674887	163.055292706	171.612014154	168.122397118	140.063460401	150.495760578	C2	4.466667
0.01140568	-0.06065264	-0.05241609	0.0	0.0	0.0	-0.01890879	0.3467086	-0.00787807	-0.01727261	0.520607	-0.04055429	-0.1817182	0.2208063	-0.02581096	-0.3691787	0.02659535	-0.05231214	-0.5221721	-0.1434088	-0.1475453	0.1625511	0.3229051	0.03600311	0.3490872	0.4959755	0.00746417	0.4950128	0.6578549	-0.01033092	-0.05998108	-0.1502942	-0.08393073	-0.09165748	-0.7140309	-0.04788709	-0.05590791	-1.07036	-0.07320261	0.09541318	-0.1363491	-0.04375196	0.04651205	-0.7110472	-0.03986025	0.01970875	-1.074054	-0.05986643	169.975262159	137.795252224	174.625953826	126.223103268	176.409859386	127.066654036	149.182024415	162.891349717	171.713618677	168.204807459	140.199001326	150.488491719	C2	4.5
0.01150426	-0.06072338	-0.05237508	0.0	0.0	0.0	-0.01908661	0.3468034	-0.00810432	-0.01686651	0.5223171	-0.04041481	-0.1817697	0.2208518	-0.02615976	-0.3693667	0.02665794	-0.05254078	-0.5220045	-0.1424076	-0.1477461	0.1623473	0.322919	0.0357089	0.3490807	0.4963581	0.00723004	0.5273643	0.6930857	-0.00634718	-0.0598262	-0.1503709	-0.08387494	-0.09080622	-0.7140079	-0.04803729	-0.05616353	-1.070309	-0.07347584	0.09556016	-0.1363038	-0.04364705	0.04600092	-0.712428	-0.0396018	0.02059626	-1.073976	-0.05698562	170.125087079	137.812499895	173.997832641	126.185428799	176.727861819	126.953622473	149.163496785	162.794878474	171.77353144	168.389079878	140.169994618	150.507446096	C2	4.533333
0.01152636	-0.06070843	-0.05239296	0.0	0.0	0.0	-0.01921101	0.3468899	-0.00794363	-0.01694496	0.5224279	-0.0404799	-0.1818044	0.220875	-0.02622175	-0.3693225	0.02668709	-0.05260158	-0.5220735	-0.142461	-0.1478174	0.1622216	0.3229862	0.03572822	0.3505975	0.4973587	0.00759769	0.4950525	0.6605337	-0.0109458	-0.0598115	-0.1503665	-0.08392048	-0.09064104	-0.7136039	-0.04817677	-0.05657399	-1.070071	-0.07392883	0.0956147	-0.1362616	-0.04368162	0.04820172	-0.7113321	-0.0395596	0.02015605	-1.073202	-0.05911255	170.022769831	137.824394313	174.165816805	126.327799619	176.495756114	127.13617047	149.311047771	162.807713037	171.795895296	168.441243887	140.15753028	150.505799262	C2	4.566667
0.01154793	-0.06070298	-0.0524025	0.0	0.0	0.0	-0.01917812	0.3470703	-0.0078094	-0.01710755	0.5220042	-0.03975558	-0.181491	0.2209391	-0.02619743	-0.3693121	0.02674514	-0.05264711	-0.5222693	-0.1425737	-0.1476004	0.16231	0.3229063	0.03588796	0.3504522	0.4972484	0.00737453	0.5384958	0.7031287	0.00836873	-0.05979019	-0.150367	-0.08396244	-0.09131038	-0.7137716	-0.04840612	-0.05659318	-1.070117	-0.07390928	0.09562826	-0.1362402	-0.04367566	0.04715926	-0.7110447	-0.03987408	0.02046091	-1.072664	-0.05865169	170.167385887	137.83713105	171.903189741	126.193778878	176.60502726	127.023280568	149.214531764	162.893484151	171.915741184	168.350174903	140.222826599	150.537491652	C2	4.6
0.01152531	-0.06063665	-0.05236387	0.0	0.0	0.0	-0.01914651	0.3468544	-0.00796056	-0.01708584	0.5217911	-0.0398643	-0.1815707	0.2208427	-0.02616715	-0.3698342	0.02582043	-0.05272055	-0.5228149	-0.1432765	-0.1476889	0.1623065	0.3227569	0.03579211	0.3507191	0.4963166	0.0077014	0.4978895	0.6571202	-0.00808287	-0.05978105	-0.1500801	-0.0833931	-0.09132484	-0.7138605	-0.04861689	-0.05617085	-1.0702	-0.07391834	0.09549914	-0.1360679	-0.04387784	0.04709931	-0.7114002	-0.04012227	0.02063343	-1.071571	-0.05902719	170.206133324	137.801883248	174.695536172	126.393416493	176.576717079	127.035894077	149.403656566	162.890271646	171.812871197	168.371777182	140.309321539	150.475522684	C2	4.633333
0.01145196	-0.06058013	-0.0523839	0.0	0.0	0.0	-0.01911968	0.3465489	-0.0081017	-0.01686462	0.5221622	-0.03948021	-0.1816252	0.2207752	-0.02579951	-0.3697096	0.02572161	-0.05264926	-0.522724	-0.1434675	-0.147722	0.1623673	0.3224999	0.03586507	0.3485424	0.4933585	0.00841785	0.4954685	0.6543648	-0.00851607	-0.05985853	-0.1500091	-0.08336377	-0.09280528	-0.7143652	-0.04819107	-0.05647223	-1.070399	-0.07391882	0.09531635	-0.1360047	-0.04402828	0.04685035	-0.712015	-0.04018831	0.02080678	-1.071172	-0.0582633	170.393270466	137.744318928	174.650948538	126.509522363	176.679239876	127.073181588	149.519781013	162.942215696	171.699277275	168.050769775	140.416900784	150.4265645	C2	4.666667
0.01148604	-0.06059739	-0.05239892	0.0	0.0	0.0	-0.01926944	0.3466331	-0.00808597	-0.01665655	0.521728	-0.03927255	-0.1814754	0.2209666	-0.02580857	-0.36942	0.02577814	-0.05217862	-0.5216643	-0.1422317	-0.1473763	0.1623811	0.3224279	0.0358417	0.3486055	0.4935061	0.00842643	0.4952598	0.6547477	-0.00907946	-0.05981053	-0.1499921	-0.0834105	-0.09329718	-0.7135452	-0.04826403	-0.05634055	-1.070205	-0.0739007	0.09539947	-0.1359225	-0.0440557	0.04751845	-0.7114531	-0.04019499	0.02111658	-1.070496	-0.05793715	170.361216927	137.749133534	174.640108453	126.456263475	176.748763371	127.073252469	149.470443092	162.70085981	171.694646478	167.949466307	140.454830037	150.335194205	C2	4.7
0.01152343	-0.06061164	-0.05236411	0.0	0.0	0.0	-0.01905921	0.3464863	-0.00833559	-0.01672234	0.5217746	-0.03964972	-0.1815975	0.2209151	-0.02589893	-0.3685263	0.02658567	-0.05191183	-0.5217712	-0.1421696	-0.1474011	0.1622085	0.3224097	0.03595304	0.3489267	0.493977	0.00825334	0.5343785	0.6947305	-0.00675845	-0.05986548	-0.1500406	-0.08348322	-0.09106068	-0.7133876	-0.04884577	-0.05656966	-1.070276	-0.07367516	0.09552267	-0.1359675	-0.0437572	0.0471257	-0.7111722	-0.04042149	0.02075898	-1.070488	-0.05805922	170.423205859	137.725931548	174.396774953	126.412910112	176.806933568	126.991334573	149.430970145	162.708450783	171.588005914	168.542774814	140.238192519	150.302360098	C2	4.733333
0.01154124	-0.06059337	-0.05237317	0.0	0.0	0.0	-0.01917569	0.3463871	-0.00833488	-0.01675065	0.5218157	-0.0397172	-0.1815687	0.2210414	-0.02589965	-0.3682719	0.02727187	-0.05179167	-0.5216339	-0.1417324	-0.1471608	0.1621592	0.3225491	0.03594303	0.348958	0.4942652	0.00812793	0.5317279	0.693967	-0.00622273	-0.05984727	-0.149986	-0.08353686	-0.09147218	-0.7143859	-0.04863834	-0.05673803	-1.070214	-0.07380962	0.09556982	-0.1359793	-0.04374671	0.04693856	-0.7114286	-0.04035687	0.02030439	-1.070866	-0.06022859	170.391474963	137.714426506	174.113317184	126.465959335	176.458004892	126.971762891	149.413534143	162.73720064	171.612261592	168.416806347	140.241262372	150.352325959	C2	4.766667
0.01153808	-0.0605793	-0.05238008	0.0	0.0	0.0	-0.0191619	0.3463042	-0.00830412	-0.01661187	0.5222046	-0.04003453	-0.1815084	0.2211007	-0.02588177	-0.3682591	0.02695404	-0.05167508	-0.5207655	-0.1405465	-0.146836	0.1621639	0.322567	0.03593946	0.365985	0.5043659	0.00712991	0.5317868	0.6946213	-0.00615883	-0.05987432	-0.1499646	-0.08364677	-0.09090137	-0.7143211	-0.04873204	-0.05729554	-1.070373	-0.07351971	0.0955155	-0.1360012	-0.04366517	0.04691547	-0.711468	-0.04036856	0.02133865	-1.068968	-0.0571754	170.296391745	137.70882295	172.221066094	127.377114441	176.89980627	127.002660058	150.261415341	162.616498642	171.543063043	168.640017287	140.157490018	150.296584944	C2	4.8
0.01153991	-0.06055899	-0.05238819	0.0	0.0	0.0	-0.01923897	0.3461608	-0.00831604	-0.01667133	0.5221314	-0.04034305	-0.1813356	0.2211696	-0.02582264	-0.3683437	0.02714421	-0.05163765	-0.5197118	-0.1389554	-0.1463733	0.1622267	0.3225134	0.03590035	0.3629985	0.5045174	0.00699186	0.507132	0.6680685	-0.00371528	-0.05985131	-0.1499399	-0.08371925	-0.09150536	-0.713653	-0.04879522	-0.05796328	-1.069745	-0.07355261	0.09549692	-0.1360027	-0.04356813	0.04597203	-0.7109895	-0.04062319	0.02136825	-1.068914	-0.05726552	170.209293199	137.694552226	172.811584478	126.962944774	176.889893847	126.916698054	149.829804587	162.545009503	171.59461445	168.597969605	140.205976797	150.34092674	C2	4.833333
0.01155698	-0.06052227	-0.05240989	0.0	0.0	0.0	-0.01865856	0.3461955	-0.00796437	-0.01651664	0.5231639	-0.040066	-0.1809483	0.2212671	-0.02587342	-0.3682817	0.02712399	-0.0517199	-0.5197372	-0.138973	-0.1463554	0.1622778	0.3223254	0.03623295	0.3583472	0.5021846	0.00729036	0.525428	0.6844201	-0.01988292	-0.05982203	-0.1497209	-0.08363175	-0.09126042	-0.7137689	-0.04877925	-0.05786043	-1.06956	-0.07349181	0.09529655	-0.1359131	-0.04367518	0.04594618	-0.7113781	-0.0405755	0.03087069	-1.068767	-0.03855467	170.280483239	137.707900204	175.075721586	126.513688195	177.513879028	126.994836182	149.42100949	162.570792902	171.58776106	168.637988147	140.157808793	150.337086621	C2	4.866667
0.01173644	-0.06031775	-0.05238557	0.0	0.0	0.0	-0.01915018	0.345696	-0.00795984	-0.01686088	0.5227374	-0.04002666	-0.1814059	0.2209913	-0.0259304	-0.3686369	0.02664788	-0.05217099	-0.5199378	-0.1394372	-0.1468682	0.1625838	0.323091	0.036623	0.356147	0.5004507	0.0071373	0.5270541	0.6870193	-0.01243615	-0.05983046	-0.1500112	-0.08396626	-0.09176706	-0.7142985	-0.04927111	-0.05774247	-1.071074	-0.07334065	0.09600019	-0.1356574	-0.04355812	0.0455235	-0.7116488	-0.04113054	0.0263391	-1.071952	-0.04800582	170.243451606	137.627086065	174.63235613	126.836575709	177.629833203	126.684408593	149.427358574	162.629903437	171.496414744	168.622225702	140.235793912	150.425352765	C2	4.9
0.0117028	-0.0603153	-0.05242348	0.0	0.0	0.0	-0.01902179	0.3457934	-0.00779247	-0.0171147	0.5227736	-0.04017377	-0.1813485	0.2211736	-0.0261178	-0.3687004	0.02681808	-0.05227733	-0.5200158	-0.1389627	-0.1466823	0.162484	0.3231218	0.03636503	0.3554376	0.5000486	0.00670648	0.5023888	0.6610416	-0.01094794	-0.05985505	-0.1499285	-0.08418179	-0.09130949	-0.7147173	-0.04943109	-0.05807891	-1.070262	-0.07354999	0.09585153	-0.1358249	-0.04334688	0.04599563	-0.710752	-0.0414052	0.02472102	-1.070979	-0.05208969	170.179998931	137.632019133	174.610855505	126.805615107	177.540090291	126.827573988	149.370373254	162.657827156	171.489347698	168.7275278	140.13164047	150.42321963	C2	4.933333
0.01176845	-0.0603171	-0.05240512	0.0	0.0	0.0	-0.0190666	0.3457223	-0.00794411	-0.01681693	0.5222127	-0.03964567	-0.1812109	0.22111	-0.02609992	-0.3686523	0.02671739	-0.05220938	-0.5191568	-0.1379849	-0.1458862	0.1625682	0.3229606	0.03679442	0.3560565	0.5001816	0.00670505	0.5421592	0.7008215	-0.00113869	-0.05973957	-0.1498832	-0.08399558	-0.09039818	-0.714536	-0.04924154	-0.05742855	-1.070535	-0.07382274	0.095834	-0.1357233	-0.04343057	0.04575471	-0.7107741	-0.04145432	0.02451082	-1.071239	-0.05299211	170.327106183	137.615162594	173.243325317	126.730702406	177.41563162	126.79873011	149.310371613	162.683056157	171.524832656	168.777383062	140.095429623	150.409547954	C2	4.966667
0.01173462	-0.06027476	-0.05248761	0.0	0.0	0.0	-0.01924841	0.3458324	-0.00743079	-0.01663605	0.5214007	-0.04020333	-0.1806442	0.2213847	-0.02605033	-0.3686328	0.02681722	-0.05212855	-0.5197031	-0.1382184	-0.1460872	0.1627177	0.3231149	0.03668404	0.3544058	0.4980926	0.00677252	0.5052645	0.6554171	-0.01153231	-0.05959955	-0.1496764	-0.0842483	-0.08976433	-0.7139977	-0.04919887	-0.05752463	-1.071112	-0.0741713	0.09558779	-0.1356941	-0.04351401	0.04615295	-0.7104501	-0.0414629	0.02422111	-1.071336	-0.05490899	169.831678337	137.642317744	175.813320298	126.899619316	177.259001727	126.936760418	149.381528531	162.661669491	171.681303675	168.856065202	140.005202556	150.464904233	C2	5.0
0.01168371	-0.06026419	-0.05252075	0.0	0.0	0.0	-0.01866345	0.3459693	-0.00720477	-0.01683731	0.5227882	-0.04048109	-0.1806487	0.2214486	-0.02609706	-0.3687279	0.02725466	-0.05201173	-0.519762	-0.1381839	-0.1461487	0.1624562	0.3231637	0.03662038	0.3529536	0.4955285	0.00710821	0.5019082	0.6546061	-0.01265407	-0.05966285	-0.1496459	-0.08431149	-0.08966798	-0.7134082	-0.0492115	-0.05757697	-1.069632	-0.07387233	0.09548824	-0.1356727	-0.04355192	0.04607868	-0.7103497	-0.04160476	0.02419354	-1.071171	-0.05503774	169.852419702	137.644851014	175.086613809	127.091863692	177.266588111	126.95001031	149.609028244	162.605202384	171.668361801	168.894701332	139.973417243	150.535468302	C2	5.033333
0.01170425	-0.06027022	-0.05251741	0.0	0.0	0.0	-0.01855365	0.3459458	-0.00725603	-0.01666662	0.5227904	-0.0406692	-0.1805355	0.2215341	-0.02622128	-0.3686342	0.02739376	-0.05178571	-0.5205862	-0.1398546	-0.1461723	0.1628772	0.3234979	0.03683543	0.3538177	0.4956239	0.00664353	0.5300046	0.6862138	-0.00945973	-0.05967485	-0.1496575	-0.08434105	-0.09039243	-0.7130877	-0.04963422	-0.05809047	-1.070002	-0.07248354	0.0955109	-0.1357441	-0.04355526	0.04608418	-0.7098871	-0.04175615	0.02516105	-1.069476	-0.05330825	169.82137652	137.637051198	173.926602584	127.226452164	177.432575741	126.966517685	149.615956304	162.641242951	171.656903399	169.04348388	140.041604436	150.551277495	C2	5.066667
0.01168279	-0.06031695	-0.0525229	0.0	0.0	0.0	-0.01790038	0.3460836	-0.0074532	-0.01676581	0.5227458	-0.04067779	-0.1803787	0.2213237	-0.02630663	-0.3686472	0.02750988	-0.05178809	-0.5206622	-0.1399134	-0.146174	0.162687	0.3234255	0.0368402	0.3544562	0.4957408	0.00619984	0.5010662	0.6569608	-0.01418447	-0.05971451	-0.1496937	-0.08437181	-0.09128357	-0.7132108	-0.04895282	-0.05810797	-1.070232	-0.07276464	0.09542218	-0.1357797	-0.04350209	0.04520201	-0.7105814	-0.04171133	0.02481366	-1.069395	-0.05488348	170.017464972	137.608508337	174.080417622	127.150449967	177.133966288	126.910653085	149.66804736	162.632419035	171.722485667	168.729403737	140.067159963	150.654433971	C2	5.1
0.00293934	-0.05889651	-0.05410862	0.0	0.0	0.0	0.01780108	0.3409604	-0.0016644	0.04161542	0.517758	-0.01627326	-0.1570295	0.3100253	-0.00124383	-0.378812	0.4883506	-0.05006027	-0.547051	0.6178667	-0.1166232	0.19755	0.2380841	0.02663875	0.3566493	0.03275098	0.00134611	0.5090365	-0.1377079	-0.02556396	-0.07918581	-0.1330768	-0.07201791	-0.06904275	-0.710107	-0.05057168	-0.03644701	-1.07431	-0.07456255	0.07947505	-0.1455719	-0.06303382	0.07089137	-0.7089985	-0.04454541	0.04572549	-1.078976	-0.0585947	173.576837636	136.86027021	175.834577072	153.93477503	174.950179958	137.248830482	138.090302889	172.23747152	130.41701325	172.827223337	129.96610894	152.371677893	C1	5.133333
0.00293762	-0.05892795	-0.05410743	0.0	0.0	0.0	0.01776944	0.3410205	-0.00166106	0.04183777	0.5180943	-0.01601529	-0.1569706	0.3101369	-0.0011642	-0.3777379	0.4871629	-0.04996181	-0.5696466	0.6417662	-0.1134605	0.1975423	0.2380875	0.02666235	0.3567731	0.03317952	0.00161648	0.5089774	-0.1372891	-0.02577567	-0.07915137	-0.1330549	-0.07201338	-0.0684016	-0.709878	-0.0506022	-0.03666779	-1.075622	-0.07514739	0.07941984	-0.1456457	-0.06299496	0.07122301	-0.7088049	-0.04458904	0.04504988	-1.078936	-0.05767989	173.581980447	136.877469792	175.893987875	154.035378085	174.954584159	137.324218313	138.199441671	175.333356259	130.489152948	172.891356882	129.899608861	152.454242787	C1	5.166667
0.00296794	-0.05860394	-0.05428338	0.0	0.0	0.0	0.01818192	0.3415809	0.0013063	0.04140599	0.5172559	-0.01647401	-0.157212	0.310388	-0.00171709	-0.377898	0.487357	-0.05035925	-0.570871	0.6423727	-0.1145883	0.1975426	0.2385567	0.02644324	0.356574	0.03343633	0.00110078	0.508459	-0.1366652	-0.02635956	-0.0791612	-0.1328071	-0.07242703	-0.06886189	-0.71075	-0.05085254	-0.03811623	-1.075202	-0.07583761	0.0793791	-0.1452675	-0.0632844	0.07099845	-0.7086427	-0.04488444	0.0445637	-1.079219	-0.05828118	172.555122299	137.113656633	175.843177784	154.437790225	174.91035137	137.306989717	138.071641814	175.210000692	130.677989771	172.859989585	129.935881954	152.428037834	C1	5.2
0.00288857	-0.05863294	-0.05427432	0.0	0.0	0.0	0.01852147	0.3414164	0.00090861	0.04190713	0.5168809	-0.01649356	-0.1585079	0.3102996	-0.00147724	-0.378535	0.4875437	-0.05055046	-0.5709826	0.6422794	-0.1152277	0.1975195	0.2383792	0.02652073	0.3565229	0.03342998	0.00117922	0.5082892	-0.1367414	-0.02626395	-0.07929502	-0.1329377	-0.07242823	-0.06898526	-0.7108965	-0.05084443	-0.03821888	-1.074697	-0.07577848	0.07926652	-0.1454164	-0.06327438	0.07113948	-0.7093185	-0.04474258	0.04384219	-1.079249	-0.05841064	172.697836319	137.066550423	175.894530207	154.430689002	174.760085764	137.382920825	138.072891707	175.176041517	130.609166546	172.854397504	129.954912853	152.254531376	C1	5.233333
0.00285583	-0.05869785	-0.05427456	0.0	0.0	0.0	0.01870819	0.3414742	0.00052357	0.04177083	0.5159227	-0.01691961	-0.1584817	0.3102899	-0.00155473	-0.3782801	0.4871815	-0.05072594	-0.5713633	0.6425554	-0.1154525	0.197493	0.2383036	0.02642083	0.3565387	0.03349605	0.00112772	0.5077462	-0.1363032	-0.02682686	-0.0793763	-0.1330359	-0.07241297	-0.07183815	-0.7096656	-0.05076647	-0.03772472	-1.074039	-0.075634	0.07916499	-0.1454722	-0.06323051	0.07119623	-0.7086998	-0.04490662	0.0443064	-1.079131	-0.05854011	172.767839841	137.033153037	175.908449402	154.471422456	174.814986282	137.425644691	138.112826617	175.249354355	130.59753543	172.412077193	130.215222408	152.285865379	C1	5.266667
0.0028457	-0.05871224	-0.05429316	0.0	0.0	0.0	0.01868914	0.3415214	0.00056529	0.04191343	0.5163367	-0.01661849	-0.1584387	0.3103685	-0.00157356	-0.3779059	0.486855	-0.05085492	-0.5713178	0.6426786	-0.1156015	0.1974184	0.2384389	0.02632689	0.3566402	0.03334087	0.00119877	0.508639	-0.1369865	-0.02715969	-0.07936856	-0.1330802	-0.0724287	-0.07061362	-0.7118223	-0.04963946	-0.03803776	-1.073223	-0.07527447	0.07912553	-0.14541	-0.06327033	0.06985519	-0.7088158	-0.04437685	0.04266572	-1.080983	-0.06255412	172.813473704	137.038659659	175.803235802	154.490185494	174.28684976	137.270755468	138.111578788	175.314468651	130.624218122	172.386518234	130.093036947	152.293461557	C1	5.3
